562bbd61e12565a005c7104a,The most abundant greenhouse gas in the earth's atmosphere:,1. carbon dioxide 2. nitrous oxide 3. water vapor 4. methane 5. chlorofluorocarbons (CFCs) ,3. water vapor,
56410cec2b15ed0b00ec36e1,My grade on the first hourly exam was:,1. >80 2. 70-79 3. 60-69 4. 50-59 5. <50 ,,
56410d3b2b15ed0b00ec36e7,Relative to the mean of 70 this grade,1. Far less than I had expected 2. Somewhat less than I had expected 3. About what I expected 4. Somewhat higher than I expected 5. Far higher than I expected ,,
56410d662b15ed0b00ec36ed,For this course I possess,1. Only the subscription to Course.Work 2. Both the subscription to Course.Work and a copy of the textbook ,,
56410db92b15ed0b00ec36f0,Overall how would you rate the depth of the content in Course.Work?,"1. Too shallow 2. A bit below me, but OK 3. About right 4. A bit above me, but OK 5. Too deep ",,
56410df82b15ed0b00ec36f6,Overall how would you rate the quality of Course.Work's presentation?,1. Poor 2. Below average 3. Average 4. Above average 5. Excellent ,,
56410e5c2b15ed0b00ec36fc,I read the assigned material before lecture,1. Always 2. Sometimes 3. Rarely 4. Never ,,
56410e9f2b15ed0b00ec3701,I completed ________ of the Course.Work assignments,1. all 2. almost all 3. most 4. a few 5. none ,,
56410eec2b15ed0b00ec3707,When I got an Course.Work question WRONG on the first try I read the related text it provided,1. Always 2. Generally yes 3. Occasionally 4. Generally no 5. Never ,,
56410f1c2b15ed0b00ec370d,When I got an Course.Work question RIGHT on the first try I read the related text it provided,1. Always 2. Generally yes 3. Occasionally 4. Generally no 5. Never ,,
56410f622b15ed0b00ec3714,When I didn't understand an answer even after reading the text I submitted a question via the 'Still confused' link,1. Always 2. Generally yes 3. Occasionally 4. Generally no 5. Never ,,
56410fb02b15ed0b00ec371a,I browsed the assigned readings via Course.Work,"1. Completely 2. Moderately 3. Occasionally 4. Rarely 5. Never, I used the textbook ",,
56410ff02b15ed0b00ec3720,I used the Course.Work self-help quizzes for the assigned topics,1. Always 2. Moderately 3. Occasionally 4. Rarely 5. Never ,,
564110242b15ed0b00ec3726,I used the Course.Work search feature for keywords,1. Often 2. Occasionally 3. Rarely 4. Never ,,
564110562b15ed0b00ec372b,I met with a GSI for this course outside of class,1. Multiple times 2. A few times 3. Once 4. Never ,,
564110942b15ed0b00ec3730,I e-mailed the GSI or professor for clarification on content,1. Multiple times 2. A few times 3. Once 4. Never ,,
5641112f2b15ed0b00ec3735,The parts of Course.Work i liked the MOST include:,,All answers are correct.,
564111602b15ed0b00ec3738,The parts of Course.Work I liked the LEAST include:,,All answers are correct.,
564111812b15ed0b00ec373a,What changes in any aspect of this course would improve your ability to do well?,,All answers are correct.,
564111f62b15ed0b00ec373c,The temperature at which you would expect a cloud to become completely glaciated is:,1. 0°C ( 32°F) 2. -5°C ( 23°F) 3. -18°C ( 0°F) 4. -40°C (-40°F) ,4. -40°C (-40°F),
564112752b15ed0b00ec3741,Another name for the ice-crystal process of rain formation:,1. coalescence process 2. glaciation process 3. Bergeron process 4. mixed-phase aggregation process ,3. Bergeron process,
564112c32b15ed0b00ec3746,When only ice crystals exist in a cloud the cloud is said to be:,1. frozen 2. glaciated 3. supercooled 4. supersaturated ,2. glaciated,
564113102b15ed0b00ec374c,Which of the following statements is not correct?,"1. Generally, the smaller the pure water droplet, the lower the temperature at which it will freeze 2. Ice nuclei are more plentiful in the atmosphere than condensation nuclei 3. Much of the rain falling in middle northern latitudes begins as snow 4. Ice crystals may grow in a cold cloud even though supercooled droplets do not ",2. Ice nuclei are more plentiful in the atmosphere than condensation nuclei,
5641135e2b15ed0b00ec3751,During the ice crystal process of rain formation:,1. only ice crystals need be present in a cloud 2. ice crystals grow larger at the expense of the surrounding liquid cloud droplets 3. the temperature in the cloud must be -40°C (-40°F) or below 4. the cloud must be a cumuliform cloud ,2. ice crystals grow larger at the expense of the surrounding liquid cloud droplets,
564113c72b15ed0b00ec3756,If rain falls on one side of a street and not on the other side the rain most likely fell from a:,1. nimbostratus cloud 2. stratus cloud 3. cumulonimbus cloud 4. altostratus cloud 5. altocumulus cloud ,3. cumulonimbus cloud,
564113f32b15ed0b00ec375c,The merging of liquid cloud droplets by collision is called:,1. coalescence 2. riming 3. accretion 4. deposition ,1. coalescence,
564114322b15ed0b00ec3761,If you observe large raindrops hitting the ground you could probably say that the cloud overhead was ____ and had ____ updrafts.,"1. thick, weak 2. thick, strong 3. thin, weak 4. thin, strong ","2. thick, strong",
564114732b15ed0b00ec376a,Which cloud would most likely produce drizzle?,1. stratus 2. cumulus 3. cumulus congestus 4. cirrostratus 5. cumulonimbus ,1. stratus,
564114b12b15ed0b00ec3771,Large raindrops fall ______ than smaller raindrops and have a ______ terminal velocity than small raindrops.,"1. faster, lesser 2. faster, greater 3. slower, lesser 4. slower, greater ","2. faster, greater",
564114fa2b15ed0b00ec3776,Which cloud type below will only produce precipitation by the collision-coalescence process?,"1. a thick, cold nimbostratus cloud 2. a thick, warm cumulus cloud 3. a thick, cold cumulus cloud 4. a thick, supercooled cumulonimbus cloud with abundant nuclei 5. a supercooled cumulus congestus cloud ","2. a thick, warm cumulus cloud",
564116102b15ed0b00ec3780,Which of the following is not an important factor in the production of rain by the collision-coalescence process?,1. the updrafts in the cloud 2. relative size of the droplets 3. the number of ice crystals in the cloud 4. cloud thickness 5. the electric charge of the droplets ,3. the number of ice crystals in the cloud,
5641166b2b15ed0b00ec3787,Which statement below best describes the curvature effect?,1. Large cloud droplets fall faster than small droplets 2. small droplets evaporate more quickly than large droplets 3. small droplets collide and coalesce more easily than larger droplets 4. explains the six-sided shape of ice crystals ,2. small droplets evaporate more quickly than large droplets,
564116cd2b15ed0b00ec378c,Which below best describes the solute effect?,1. keeps water droplets from freezing at temperatures below 32°F 2. removal of pollutants from the atmosphere by cloud droplets 3. water droplets dissolve hygroscopic nuclei and condensation can occur at relative humidities less than 100 percent 4. evaporation of cloud droplets and grow of ice crystals in a cold cloud ,3. water droplets dissolve hygroscopic nuclei and condensation can occur at relative humidities less than 100 percent,
56414dbe2b15ed0b00ec37e9,A northeaster along the east coast of the United States is best developed when a low pressure area:,1. moves from west to east over Canada 2. moves eastward over the Great Lakes 3. moves northward over Ohio 4. moves northeastward from the Texas panhandle 5. moves northeastward over the Atlantic Ocean adjacent to the coast ,5. moves northeastward over the Atlantic Ocean adjacent to the coast,
56414e122b15ed0b00ec37ef,A wind rose indicates:,1. the wind speed at a location at a particular time 2. the percentage of time that the wind blows from different directions 3. observed wind speed and direction on a surface map 4. spinning wind patterns caused by buildings or other obstructions ,2. the percentage of time that the wind blows from different directions,
56414e572b15ed0b00ec37f4,Which of the features below could indicate prevailing wind direction?,1. sand ripples 2. sand dunes 3. flag trees 4. all of the above ,4. all of the above,
56414e992b15ed0b00ec37fb,Which of the following is not in some way shaped by the wind:,1. desert pavement 2. snow dunes 3. snow rollers 4. ventifacts 5. wind rose ,5. wind rose,
56414f092b15ed0b00ec3808,The friction of fluid flow is called:,1. viscosity 2. compression 3. convergence 4. shear 5. inertia ,1. viscosity,
56414f492b15ed0b00ec380e,The top of the friction layer is usually found near what altitude?,"1. 100 m (330 ft) 2. 500 m (1,640 ft) 3. 1000 m (3,300 ft) 4. 5000 m (16,400 ft) ","3. 1000 m (3,300 ft)",
56414f9e2b15ed0b00ec3814,If an air parcel is completely at rest which of the following forces can make the parcel begin to move?,1. friction 2. centripetal 3. pressure gradient 4. gravity 5. Coriolis ,3. pressure gradient,
56414fd52b15ed0b00ec381a,When the upward-directed pressure gradient force is in balance with the downward pull of gravity the atmosphere is in:,1. hydrostatic equilibrium 2. unstable equilibrium 3. geostrophic balance 4. isobaric balance ,1. hydrostatic equilibrium,
564150082b15ed0b00ec381f,In the vertical the pressure gradient force points ____ and gravity points ____.,"1. toward the earth, away from the earth 2. toward the earth, toward the earth 3. away from the earth, away from the earth 4. away from the earth, toward the earth ","4. away from the earth, toward the earth",
564150402b15ed0b00ec3824,The atmosphere around the earth would rush off into space if the vertical pressure gradient force were not balanced by:,1. the Coriolis force 2. the horizontal pressure gradient force 3. gravity 4. the centripetal force 5. friction ,3. gravity,
564150782b15ed0b00ec382d,The surface air around a strengthening low pressure area normally ____ while aloft above the system the air normally ____.,"1. diverges, diverges 2. diverges, converges 3. converges, converges 4. converges, diverges ","4. converges, diverges",
564150b02b15ed0b00ec3832,We can generally expect the air to be ____ above areas of surface low pressure and ____ above areas of surface high pressure.,"1. rising, rising 2. rising, sinking 3. sinking, sinking 4. sinking, rising ","2. rising, sinking",
5641513b2b15ed0b00ec383f,Buys-Ballot's law states that In the Northern Hemisphere if you stand with your back to the surface wind then turn clockwise about 30 degrees  lower pressure will be ____.,1. to your right 2. to your left 3. behind you 4. in front of you ,2. to your left,
5641516a2b15ed0b00ec3845,Cyclonic flow means ____ in either the Northern or Southern Hemisphere.,1. clockwise wind flow 2. counterclockwise flow 3. circulation around a low pressure center 4. circulation around a high pressure center ,3. circulation around a low pressure center,
564151a42b15ed0b00ec384b,Winds blow slightly inward:,1. around surface low pressure centers in the Northern Hemisphere only 2. around surface low pressure centers in the Southern Hemsiphere only 3. around surface low pressure centers in the Northern and Southern Hemispheres 4. at the poles in both hemispheres ,3. around surface low pressure centers in the Northern and Southern Hemispheres,
564151d62b15ed0b00ec3850,If at your home in the Northern Hemisphere the surface wind is blowing from the northwest then the region of lowest pressure will be to the ____ of your home.,1. north 2. south 3. east 4. west ,3. east,
